amfi_code,scheme_name,nav_date,nav
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-03-28,31.1064
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-03-31,31.1917
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-02,30.9634
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-03,29.8077
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-04,31.7166
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-08,31.6821
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-09,34.7553
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-11,34.7553
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-12,36.134
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-14,31.0775
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-15,31.4683
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-16,31.7603
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-17,31.653
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-18,31.8001
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-21,31.8104
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-22,32.133
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-23,32.3952
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-24,32.0421
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-25,32.2023
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-28,32.159
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-29,32.1899
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-30,32.012
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-01,32.4693
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-02,32.7492
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-03,29.7276
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-05,32.2273
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-06,32.1376
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-08,32.3306
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-11,35.8695
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-12,32.8806
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-13,33.1455
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-14,33.2421
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-15,32.8826
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-16,32.8826
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-19,33.1294
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-20,33.1257
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-21,33.2689
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-22,33.1941
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-23,32.9306
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-26,32.908
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-27,32.9992
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-28,32.836
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-29,32.7839
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-30,32.5474
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-02,32.8486
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-03,32.781
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-04,33.1718
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-06,33.5758
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-10,35.4118
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-11,32.393
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-12,32.0467
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-13,32.4097
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-16,32.4494
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-17,32.5603
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-18,31.9917
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-19,31.6947
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-20,31.9291
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-23,32.012
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-24,31.9839
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-25,32.138
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-26,32.5682
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-27,32.5682
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-30,32.5482
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-01,32.6081
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-03,32.6936
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-04,31.6123
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-05,32.2589
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-07,32.8618
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-08,33.0206
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-09,32.8569
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-10,32.8539
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-11,33.0507
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-14,33.8837
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-15,34.1129
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-16,33.8917
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-17,33.7869
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-18,33.6745
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-21,33.2009
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-22,33.1232
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-23,33.3273
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-24,32.9976
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-25,33.2842
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-28,33.4241
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-29,33.2378
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-30,33.2101
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-31,33.6447
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-01,30.6355
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-04,33.8648
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-05,33.8106
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-06,33.8414
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-08,33.1555
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-10,35.2738
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-11,33.7071
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-12,33.7071
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-13,33.8768
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-14,33.8712
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-15,33.6822
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-18,33.6422
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-19,33.2219
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-20,33.837
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-21,33.513
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-22,33.2464
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-25,33.1392
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-26,33.4907
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-27,33.5046
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-28,33.1833
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-08-29,33.5263
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-01,33.7324
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-02,33.8878
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-04,31.3645
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-05,32.6644
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-06,33.315
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-08,35.1895
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-09,35.6572
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-10,35.7772
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-11,35.9308
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-12,35.4552
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-15,35.4175
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-16,35.1978
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-17,35.4415
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-18,35.7558
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-19,35.1732
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-22,35.1775
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-23,35.5038
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-24,35.4614
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-25,35.6789
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-26,35.7898
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-29,35.8984
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-30,35.8312
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-01,35.4932
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-02,35.1854
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-03,35.3957
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-04,31.338
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-07,35.3832
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-09,35.1983
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-10,35.5036
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-12,35.419
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-13,35.0497
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-14,35.2687
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-15,35.2215
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-16,35.2409
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-17,35.7047
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-20,35.7095
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-21,35.8029
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-22,35.4759
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-23,35.4242
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-24,35.6076
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-27,35.1752
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-28,35.2423
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-29,35.2813
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-30,35.3035
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-31,35.607
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-06,35.9193
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-07,35.9543
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-10,35.6575
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-11,35.941
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-12,36.6202
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-13,36.6262
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-14,36.7852
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-17,36.8211
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-18,36.6219
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-19,36.0995
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-20,35.9065
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-21,35.5174
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-24,36.0123
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-25,35.9899
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-26,35.9011
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-27,35.9011
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-28,35.8536
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-01,35.6444
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-03,35.9788
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-05,36.2166
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-10,36.4466
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-11,36.1572
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-12,36.1814
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-15,35.8815
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-16,35.9155
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-17,35.7882
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-18,36.526
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-19,36.5253
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-22,36.1259
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-23,36.098
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-24,36.2588
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-25,36.7551
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-26,36.5928
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-29,36.1405
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-30,36.3875
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-31,35.9965
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-01,35.8817
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-02,35.8185
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-05,36.4977
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-06,37.3882
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-07,35.8313
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-08,35.7636
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-09,35.7703
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-12,35.7703
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-13,35.8626
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-14,35.9984
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-15,36.2523
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-16,36.377
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-19,36.5199
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-20,36.0686
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-21,36.0939
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-22,36.2432
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-23,36.4654
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-26,36.2744
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-27,36.094
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-28,35.9391
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-29,36.1041
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-30,36.4135
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-02,36.3058
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-03,36.5804
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-05,36.6021
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-06,36.5511
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-10,36.8873
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-11,37.5699
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-13,37.4909
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-16,37.3435
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-17,37.095
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-18,37.1029
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-19,37.1548
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-20,38.0333
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-23,37.9887
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-24,37.6566
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-25,37.7502
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-26,37.1349
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-27,37.1188
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-02,37.1347
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-03,37.3819
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-04,37.6842
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-05,37.5437
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-06,37.5098
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-08,37.2911
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-11,36.7019
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-13,36.3109
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-16,36.4814
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-17,36.4814
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-18,36.6438
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-19,36.1116
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-20,36.0863
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-23,36.1017
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-24,36.1757
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-25,36.0573
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-26,36.0103
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-27,36.127
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-30,36.4385
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-31,35.8795
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-01,35.7844
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-02,35.8563
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-03,35.6038
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-06,36.1075
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-07,35.9348
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-09,36.1044
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-10,35.9444
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-13,35.4242
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-14,35.3133
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-15,35.6148
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-16,35.5295
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-17,35.2995
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-20,35.5715
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-21,35.4881
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-22,35.3539
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-23,35.4068
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-24,35.6357
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-27,36.3254
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-28,36.5767
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-29,36.927
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-30,36.7886
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-04,36.5269
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-05,36.5692
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-11,36.4669
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-12,36.625
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-13,36.7212
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-14,36.5833
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-15,36.5833
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-18,36.1053
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-19,36.6316
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-20,36.6465
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-21,36.5916
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-22,36.3307
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-25,37.1948
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-26,36.8866
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-27,36.7711
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-28,36.7711
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-05-29,37.0928
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-02,37.94
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-04,37.94
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-05,37.7282
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-08,37.8324
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-09,38.4698
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-11,38.4286
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-12,38.4954
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-15,38.765
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-16,38.745
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-17,38.4955
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-18,38.7383
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-19,38.9527
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-22,39.2673
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-06-23,39.2749
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-07-05,36.2246
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-08-04,35.9337
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-08-05,36.3512
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-09-02,36.7804
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-09-03,36.9658
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-10-03,37.0685
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-10-06,38.0511
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-12-02,37.325
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-12-03,36.5912
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-01,78.4722
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-02,78.3722
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-03,78.59
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-04,79.0292
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-06,74.0252
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-08,74.0252
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-09,79.014
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-11,77.6742
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-12,77.3847
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-15,76.903
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-16,76.6795
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-17,77.0779
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-18,76.0369
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-19,74.8586
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-22,74.4324
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-23,74.7294
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-24,74.9245
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-25,74.4884
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-26,75.2076
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-29,74.834
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-30,75.1333
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-01-31,74.9378
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-01,74.4395
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-02,74.1015
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-04,77.1683
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-05,75.1349
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-07,75.3983
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-08,75.6386
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-09,65.243
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-10,58.0755
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-12,59.4986
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-13,76.2229
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-14,76.5596
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-15,76.3518
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-16,77.0547
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-19,76.4039
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-20,76.7996
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-21,75.5449
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-22,75.9769
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-23,75.3435
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-26,75.5331
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-27,76.3759
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-28,76.9015
