amfi_code,scheme_name,nav_date,nav
100005,Kotak ELSS Fund - Direct Plan,11-08-2025,149.4975
100003,SBI Small Cap Fund - Direct Plan,14-02-2025,118.6721
100006,Nippon India Debt - Short Duration Fund - Regular Plan,06/03/2024,108.5138
100008,Aditya Birla SL Index Fund Fund - Regular Plan,14-10-2025,35.2687
100021,HDFC Large Cap Fund - Direct Plan,06/01/2026,266.4137
100001,HDFC Large Cap Fund - Direct Plan,27/11/2025,153.6231
100004,Axis Flexi Cap Fund - Regular Plan,09/04/2025,266.8081
100011,HDFC Large Cap Fund - Direct Plan,20/12/2024,113.315
100010,DSP Focused Fund - Regular Plan,21/01/2025,168.7696
100021,HDFC Large Cap Fund - Direct Plan,2025-11-11,274.7423
100004,Axis Flexi Cap Fund - Regular Plan,08/06/2026,290.3249
100025,Kotak ELSS Fund - Direct Plan,2024-03-12,18.9474
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-10-18,198.1438
100022,ICICI Pru Mid Cap Fund - Regular Plan,11-10-2024,109.2519
100020,DSP Focused Fund - Regular Plan,26-12-2024,251.4138
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-10-07,105.4806
100011,HDFC Large Cap Fund - Direct Plan,2025-01-13,109.1779
100023,SBI Small Cap Fund - Direct Plan,31-07-2024,54.6892
100025,Kotak ELSS Fund - Direct Plan,2024-05-07,19.8097
100010,DSP Focused Fund - Regular Plan,12/02/2024,131.4849
100019,Mirae Asset Multi Cap Fund - Direct Plan,29/09/2025,88.492
100011,HDFC Large Cap Fund - Direct Plan,22/04/2026,118.7827
100001,HDFC Large Cap Fund - Direct Plan,16-06-2026,162.9092
100015,Kotak ELSS Fund - Direct Plan,2025-11-28,135.0692
100016,Nippon India Debt - Short Duration Fund - Regular Plan,04-03-2024,122.8019
100014,Axis Flexi Cap Fund - Regular Plan,09/07/2025,74.183
100021,HDFC Large Cap Fund - Direct Plan,13/11/2025,268.8501
100012,ICICI Pru Mid Cap Fund - Regular Plan,2025-01-28,178.0679
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-02-27,126.654
100024,Axis Flexi Cap Fund - Regular Plan,01/12/2025,88.6349
100008,Aditya Birla SL Index Fund Fund - Regular Plan,25/02/2026,37.7502
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-03-29,113.0817
100004,Axis Flexi Cap Fund - Regular Plan,2024-06-27,235.4179
100021,HDFC Large Cap Fund - Direct Plan,12-06-2024,186.7735
100022,ICICI Pru Mid Cap Fund - Regular Plan,18-04-2025,107.2962
100020,DSP Focused Fund - Regular Plan,12-08-2025,254.6991
100014,Axis Flexi Cap Fund - Regular Plan,2024-06-24,68.1802
100010,DSP Focused Fund - Regular Plan,05/05/2025,166.1006
100020,DSP Focused Fund - Regular Plan,13-03-2025,259.8884
100016,Nippon India Debt - Short Duration Fund - Regular Plan,24/04/2026,148.1154
100003,SBI Small Cap Fund - Direct Plan,2025-04-22,127.6229
100012,ICICI Pru Mid Cap Fund - Regular Plan,02/10/2024,181.7819
100024,Axis Flexi Cap Fund - Regular Plan,2025-12-22,91.5048
100017,UTI Hybrid - Aggressive Fund - Direct Plan,22-01-2026,219.385
100017,UTI Hybrid - Aggressive Fund - Direct Plan,30-06-2025,223.5786
100017,UTI Hybrid - Aggressive Fund - Direct Plan,23-12-2024,192.4562
100016,Nippon India Debt - Short Duration Fund - Regular Plan,30/07/2025,128.4625
100025,Kotak ELSS Fund - Direct Plan,11/02/2025,20.6115
100015,Kotak ELSS Fund - Direct Plan,03/06/2024,123.9293
100018,Aditya Birla SL Index Fund Fund - Regular Plan,01/10/2024,102.0676
100015,Kotak ELSS Fund - Direct Plan,26-08-2024,125.0444
100008,Aditya Birla SL Index Fund Fund - Regular Plan,26/05/2026,36.8866
100020,DSP Focused Fund - Regular Plan,03-04-2026,294.0106
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-02-04,30.9634
100004,Axis Flexi Cap Fund - Regular Plan,17/09/2024,235.5745
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-08-29,65.1505
100021,HDFC Large Cap Fund - Direct Plan,2024-01-18,149.9907
100021,HDFC Large Cap Fund - Direct Plan,14/05/2026,279.987
100001,HDFC Large Cap Fund - Direct Plan,03/03/2026,156.4849
100005,Kotak ELSS Fund - Direct Plan,2025-01-28,
100002,ICICI Pru Mid Cap Fund - Regular Plan,08-04-2024,115.9964
100023,SBI Small Cap Fund - Direct Plan,2024-02-14,51.1777
100020,DSP Focused Fund - Regular Plan,29-05-2025,260.8736
100024,Axis Flexi Cap Fund - Regular Plan,16-03-2026,87.2227
100023,SBI Small Cap Fund - Direct Plan,29/01/2024,50.0606
100009,Mirae Asset Multi Cap Fund - Direct Plan,18-07-2024,69.2172
100024,Axis Flexi Cap Fund - Regular Plan,11/03/2025,85.8595
100018,Aditya Birla SL Index Fund Fund - Regular Plan,26-05-2025,93.7927
100023,SBI Small Cap Fund - Direct Plan,26-03-2025,66.2227
100012,ICICI Pru Mid Cap Fund - Regular Plan,21/01/2025,178.6804
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-10-31,101.0189
100019,Mirae Asset Multi Cap Fund - Direct Plan,11-03-2024,82.4122
100017,UTI Hybrid - Aggressive Fund - Direct Plan,15/10/2024,196.4002
100009,Mirae Asset Multi Cap Fund - Direct Plan,17-12-2025,61.5928
100019,Mirae Asset Multi Cap Fund - Direct Plan,21/04/2025,83.7732
100019,Mirae Asset Multi Cap Fund - Direct Plan,29-03-2024,83.0195
100010,DSP Focused Fund - Regular Plan,27/05/2025,168.4976
100013,SBI Small Cap Fund - Direct Plan,02/12/2025,104.5563
100014,Axis Flexi Cap Fund - Regular Plan,10-03-2026,85.8241
100005,Kotak ELSS Fund - Direct Plan,31-12-2024,171.094
100021,HDFC Large Cap Fund - Direct Plan,21-02-2025,212.97
100015,Kotak ELSS Fund - Direct Plan,2026-01-28,134.769
100005,Kotak ELSS Fund - Direct Plan,2024-09-10,175.7823
100019,Mirae Asset Multi Cap Fund - Direct Plan,2024-03-21,83.7848
100014,Axis Flexi Cap Fund - Regular Plan,23-08-2024,70.1385
100009,Mirae Asset Multi Cap Fund - Direct Plan,16/08/2024,65.5729
100011,HDFC Large Cap Fund - Direct Plan,04/11/2025,122.1114
100014,Axis Flexi Cap Fund - Regular Plan,02/05/2024,65.495
100010,DSP Focused Fund - Regular Plan,27/12/2024,166.5211
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-01-24,121.8032
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-05-22,224.2024
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-08-26,172.9232
100005,Kotak ELSS Fund - Direct Plan,2025-05-08,163.0509
100008,Aditya Birla SL Index Fund Fund - Regular Plan,19/06/2024,33.635
100020,DSP Focused Fund - Regular Plan,29/04/2025,262.0554
100011,HDFC Large Cap Fund - Direct Plan,26/09/2024,112.2583
100022,ICICI Pru Mid Cap Fund - Regular Plan,2024-09-03,110.7526
100023,SBI Small Cap Fund - Direct Plan,2024-01-10,49.9196
100007,UTI Hybrid - Aggressive Fund - Direct Plan,30/01/2024,97.8434
100002,ICICI Pru Mid Cap Fund - Regular Plan,2026-03-12,212.0721
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-06-04,110.6747
100003,SBI Small Cap Fund - Direct Plan,24-04-2024,109.3017
100001,HDFC Large Cap Fund - Direct Plan,23-10-2025,155.8478
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2026-01-07,140.6289
100024,Axis Flexi Cap Fund - Regular Plan,17/03/2025,85.7999
100013,SBI Small Cap Fund - Direct Plan,24/05/2024,95.2757
100025,Kotak ELSS Fund - Direct Plan,25-04-2024,20.1672
100006,Nippon India Debt - Short Duration Fund - Regular Plan,27-06-2024,113.7614
100025,Kotak ELSS Fund - Direct Plan,2024-02-07,19.6179
100016,Nippon India Debt - Short Duration Fund - Regular Plan,28-05-2026,146.1713
100006,Nippon India Debt - Short Duration Fund - Regular Plan,04-12-2025,128.6468
100005,Kotak ELSS Fund - Direct Plan,05/03/2025,163.3122
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-09-30,138.5208
100009,Mirae Asset Multi Cap Fund - Direct Plan,28-02-2024,76.9015
100024,Axis Flexi Cap Fund - Regular Plan,01/03/2024,86.7209
100022,ICICI Pru Mid Cap Fund - Regular Plan,01/10/2024,112.8557
100007,UTI Hybrid - Aggressive Fund - Direct Plan,08/07/2024,108.0348
100001,HDFC Large Cap Fund - Direct Plan,2024-02-26,99.047
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-02-23,123.8739
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-04-29,121.732
100020,DSP Focused Fund - Regular Plan,29-12-2025,235.0785
100005,Kotak ELSS Fund - Direct Plan,24-06-2024,188.8565
100007,UTI Hybrid - Aggressive Fund - Direct Plan,17-03-2026,
100012,ICICI Pru Mid Cap Fund - Regular Plan,18-08-2025,163.4746
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-15,35.6148
100015,Kotak ELSS Fund - Direct Plan,03-12-2024,124.1132
100014,Axis Flexi Cap Fund - Regular Plan,21/10/2025,79.3338
100023,SBI Small Cap Fund - Direct Plan,03/09/2025,73.2146
100013,SBI Small Cap Fund - Direct Plan,2025-08-01,94.4119
100015,Kotak ELSS Fund - Direct Plan,2026-05-05,129.935
100021,HDFC Large Cap Fund - Direct Plan,26-02-2025,210.0724
100011,HDFC Large Cap Fund - Direct Plan,2024-07-04,107.5289
100005,Kotak ELSS Fund - Direct Plan,25-07-2025,154.7078
100012,ICICI Pru Mid Cap Fund - Regular Plan,03/11/2025,
100014,Axis Flexi Cap Fund - Regular Plan,31/03/2026,85.9527
100020,DSP Focused Fund - Regular Plan,11-08-2025,254.4245
100010,DSP Focused Fund - Regular Plan,2024-10-23,167.6829
100009,Mirae Asset Multi Cap Fund - Direct Plan,20/03/2025,
100007,UTI Hybrid - Aggressive Fund - Direct Plan,23-10-2025,99.7702
100011,HDFC Large Cap Fund - Direct Plan,2024-06-20,113.0039
100022,ICICI Pru Mid Cap Fund - Regular Plan,22-05-2026,133.1125
100020,DSP Focused Fund - Regular Plan,2026-06-03,292.9779
100023,SBI Small Cap Fund - Direct Plan,21-08-2024,56.433
100015,Kotak ELSS Fund - Direct Plan,27-11-2024,126.1095
100015,Kotak ELSS Fund - Direct Plan,24/07/2025,130.1308
100022,ICICI Pru Mid Cap Fund - Regular Plan,04/11/2024,114.1125
100025,Kotak ELSS Fund - Direct Plan,23-09-2025,21.0619
100023,SBI Small Cap Fund - Direct Plan,27/11/2025,68.7431
100020,DSP Focused Fund - Regular Plan,2024-06-25,229.4393
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-05-26,108.6191
100021,HDFC Large Cap Fund - Direct Plan,2024-11-26,189.7776
100004,Axis Flexi Cap Fund - Regular Plan,2024-08-12,238.4569
100025,Kotak ELSS Fund - Direct Plan,2024-10-11,22.1669
100021,HDFC Large Cap Fund - Direct Plan,2026-02-10,274.9286
100007,UTI Hybrid - Aggressive Fund - Direct Plan,07-02-2024,98.2019
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-01-27,196.9253
100008,Aditya Birla SL Index Fund Fund - Regular Plan,09-08-2024,33.5628
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-03-07,101.0981
100019,Mirae Asset Multi Cap Fund - Direct Plan,23-04-2024,78.2911
100018,Aditya Birla SL Index Fund Fund - Regular Plan,11-12-2025,113.5554
100001,HDFC Large Cap Fund - Direct Plan,05/05/2026,170.6093
100005,Kotak ELSS Fund - Direct Plan,2025-03-06,161.8525
100023,SBI Small Cap Fund - Direct Plan,2025-01-15,57.5408
100025,Kotak ELSS Fund - Direct Plan,2025-08-27,20.9132
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-02-05,97.9479
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-08-21,93.0023
100011,HDFC Large Cap Fund - Direct Plan,22/07/2024,109.2683
100019,Mirae Asset Multi Cap Fund - Direct Plan,2026-04-17,90.7346
100017,UTI Hybrid - Aggressive Fund - Direct Plan,23-10-2024,199.5467
100021,HDFC Large Cap Fund - Direct Plan,10/12/2024,196.5867
100015,Kotak ELSS Fund - Direct Plan,11-05-2026,128.4054
100021,HDFC Large Cap Fund - Direct Plan,20-06-2024,188.6508
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-08-21,33.7148
100013,SBI Small Cap Fund - Direct Plan,02/02/2024,95.3686
100003,SBI Small Cap Fund - Direct Plan,2024-04-12,110.6258
100013,SBI Small Cap Fund - Direct Plan,08-04-2026,105.8408
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-01-03,122.4134
100001,HDFC Large Cap Fund - Direct Plan,30/12/2024,130.6486
100011,HDFC Large Cap Fund - Direct Plan,13-08-2025,104.5541
100004,Axis Flexi Cap Fund - Regular Plan,2025-10-16,255.5502
100024,Axis Flexi Cap Fund - Regular Plan,29/03/2024,83.4245
100018,Aditya Birla SL Index Fund Fund - Regular Plan,08-08-2025,
100010,DSP Focused Fund - Regular Plan,15-05-2024,145.9372
100010,DSP Focused Fund - Regular Plan,04-07-2024,151.6793
100008,Aditya Birla SL Index Fund Fund - Regular Plan,22/02/2024,32.395
100018,Aditya Birla SL Index Fund Fund - Regular Plan,10-10-2024,104.2937
100025,Kotak ELSS Fund - Direct Plan,03-04-2026,22.3498
100019,Mirae Asset Multi Cap Fund - Direct Plan,2025-01-24,84.9698
100005,Kotak ELSS Fund - Direct Plan,2024-01-25,155.9833
100021,HDFC Large Cap Fund - Direct Plan,02-12-2025,251.729
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-11-15,102.3143
100019,Mirae Asset Multi Cap Fund - Direct Plan,09-04-2024,81.461
100001,HDFC Large Cap Fund - Direct Plan,2025-08-19,164.1016
100014,Axis Flexi Cap Fund - Regular Plan,09/01/2024,62.7969
100023,SBI Small Cap Fund - Direct Plan,19-12-2025,72.3591
100018,Aditya Birla SL Index Fund Fund - Regular Plan,28/03/2024,94.8127
100011,HDFC Large Cap Fund - Direct Plan,24/10/2024,113.2686
100020,DSP Focused Fund - Regular Plan,27-01-2025,262.2945
100002,ICICI Pru Mid Cap Fund - Regular Plan,01/08/2024,126.8639
100015,Kotak ELSS Fund - Direct Plan,14-01-2025,121.6092
100012,ICICI Pru Mid Cap Fund - Regular Plan,22/05/2025,171.9
100024,Axis Flexi Cap Fund - Regular Plan,21/04/2025,87.4872
100002,ICICI Pru Mid Cap Fund - Regular Plan,07-05-2026,
100019,Mirae Asset Multi Cap Fund - Direct Plan,2024-06-25,81.1411
100023,SBI Small Cap Fund - Direct Plan,14/11/2024,55.5938
100023,SBI Small Cap Fund - Direct Plan,06-11-2025,68.6636
100025,Kotak ELSS Fund - Direct Plan,2026-03-11,21.9353
100012,ICICI Pru Mid Cap Fund - Regular Plan,28/07/2025,161.0616
100019,Mirae Asset Multi Cap Fund - Direct Plan,30-03-2026,91.2278
100021,HDFC Large Cap Fund - Direct Plan,16/02/2026,285.4853
100011,HDFC Large Cap Fund - Direct Plan,2025-08-11,105.0217
100025,Kotak ELSS Fund - Direct Plan,27/02/2024,18.8227
100008,Aditya Birla SL Index Fund Fund - Regular Plan,20/05/2025,33.1257
100020,DSP Focused Fund - Regular Plan,05-11-2024,247.0068
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-02-27,37.1188
100009,Mirae Asset Multi Cap Fund - Direct Plan,29/04/2026,55.9386
100019,Mirae Asset Multi Cap Fund - Direct Plan,04/10/2024,75.933
100024,Axis Flexi Cap Fund - Regular Plan,25/08/2025,
100007,UTI Hybrid - Aggressive Fund - Direct Plan,14-05-2026,104.7094
100009,Mirae Asset Multi Cap Fund - Direct Plan,20/02/2025,59.209
100004,Axis Flexi Cap Fund - Regular Plan,22/05/2025,271.1164
100017,UTI Hybrid - Aggressive Fund - Direct Plan,07-02-2025,212.5965
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-02-13,87.6812
100017,UTI Hybrid - Aggressive Fund - Direct Plan,11-06-2025,218.634
100021,HDFC Large Cap Fund - Direct Plan,28-02-2025,213.5432
100018,Aditya Birla SL Index Fund Fund - Regular Plan,24/09/2025,102.6537
100014,Axis Flexi Cap Fund - Regular Plan,2025-03-24,81.6534
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-03-11,109.3303
100004,Axis Flexi Cap Fund - Regular Plan,2025-08-12,251.5745
100002,ICICI Pru Mid Cap Fund - Regular Plan,06-02-2025,163.1738
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-11-06,102.8451
100003,SBI Small Cap Fund - Direct Plan,08-10-2024,124.8672
100010,DSP Focused Fund - Regular Plan,14/09/2025,173.918
100004,Axis Flexi Cap Fund - Regular Plan,04/05/2026,288.7315
100004,Axis Flexi Cap Fund - Regular Plan,13-02-2024,239.8432
100023,SBI Small Cap Fund - Direct Plan,2025-07-09,66.9056
100021,HDFC Large Cap Fund - Direct Plan,18/04/2024,182.2684
100008,Aditya Birla SL Index Fund Fund - Regular Plan,02-09-2025,33.8878
100014,Axis Flexi Cap Fund - Regular Plan,08/05/2026,94.7031
100020,DSP Focused Fund - Regular Plan,2026-03-04,272.7516
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-09-13,97.5542
100002,ICICI Pru Mid Cap Fund - Regular Plan,14-08-2024,124.9239
100020,DSP Focused Fund - Regular Plan,2025-04-08,269.213
100005,Kotak ELSS Fund - Direct Plan,23/04/2025,154.7236
100018,Aditya Birla SL Index Fund Fund - Regular Plan,15/05/2024,97.7979
100008,Aditya Birla SL Index Fund Fund - Regular Plan,05-12-2025,36.2166
100021,HDFC Large Cap Fund - Direct Plan,2025-01-31,212.8521
100013,SBI Small Cap Fund - Direct Plan,25-08-2025,90.0617
100010,DSP Focused Fund - Regular Plan,16/07/2024,153.3394
100024,Axis Flexi Cap Fund - Regular Plan,04-05-2026,88.4165
100015,Kotak ELSS Fund - Direct Plan,18-12-2024,122.5313
100014,Axis Flexi Cap Fund - Regular Plan,2024-06-04,67.8097
100003,SBI Small Cap Fund - Direct Plan,2025-11-10,131.747
100013,SBI Small Cap Fund - Direct Plan,15-06-2026,108.1381
100003,SBI Small Cap Fund - Direct Plan,25/10/2024,120.257
100024,Axis Flexi Cap Fund - Regular Plan,17-06-2025,93.2911
100023,SBI Small Cap Fund - Direct Plan,28/05/2026,67.3527
100015,Kotak ELSS Fund - Direct Plan,2025-12-05,136.0037
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-01-16,32.991
100013,SBI Small Cap Fund - Direct Plan,2026-02-26,106.018
100008,Aditya Birla SL Index Fund Fund - Regular Plan,07-10-2024,31.7543
100002,ICICI Pru Mid Cap Fund - Regular Plan,09-07-2024,120.7481
100015,Kotak ELSS Fund - Direct Plan,31-07-2024,127.7143
100003,SBI Small Cap Fund - Direct Plan,16/07/2025,127.5872
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-06-30,93.1016
100021,HDFC Large Cap Fund - Direct Plan,2026-06-18,272.5195
100004,Axis Flexi Cap Fund - Regular Plan,25/06/2025,264.1155
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-23,33.3273
100012,ICICI Pru Mid Cap Fund - Regular Plan,04-11-2025,157.4251
100011,HDFC Large Cap Fund - Direct Plan,2024-02-16,122.088
100014,Axis Flexi Cap Fund - Regular Plan,2024-04-19,64.6654
100019,Mirae Asset Multi Cap Fund - Direct Plan,2025-12-26,90.6417
100005,Kotak ELSS Fund - Direct Plan,2025-08-25,150.6413
100019,Mirae Asset Multi Cap Fund - Direct Plan,2026-03-05,89.2905
100017,UTI Hybrid - Aggressive Fund - Direct Plan,17/03/2025,227.9445
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-06-15,213.9858
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-03-13,107.891
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-18,35.7558
100006,Nippon India Debt - Short Duration Fund - Regular Plan,13/06/2025,126.9135
100014,Axis Flexi Cap Fund - Regular Plan,09-09-2024,73.5693
100022,ICICI Pru Mid Cap Fund - Regular Plan,03-06-2026,133.4045
100004,Axis Flexi Cap Fund - Regular Plan,03/10/2024,240.2472
100011,HDFC Large Cap Fund - Direct Plan,2025-08-04,104.9577
100005,Kotak ELSS Fund - Direct Plan,30-05-2025,160.6155
100022,ICICI Pru Mid Cap Fund - Regular Plan,15-05-2024,108.6403
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-12-13,133.4744
100020,DSP Focused Fund - Regular Plan,09/05/2025,263.088
100021,HDFC Large Cap Fund - Direct Plan,05/06/2024,182.2598
100022,ICICI Pru Mid Cap Fund - Regular Plan,2024-09-30,113.4156
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-06-12,159.4172
100015,Kotak ELSS Fund - Direct Plan,16-08-2024,121.3639
100009,Mirae Asset Multi Cap Fund - Direct Plan,04/06/2025,61.5993
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2026-04-13,104.9917
100022,ICICI Pru Mid Cap Fund - Regular Plan,10/12/2024,115.0335
100014,Axis Flexi Cap Fund - Regular Plan,26/08/2024,70.626
100014,Axis Flexi Cap Fund - Regular Plan,2025-06-23,75.8503
100003,SBI Small Cap Fund - Direct Plan,21/01/2025,119.2193
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-06-27,34.0404
100021,HDFC Large Cap Fund - Direct Plan,27/12/2024,207.323
100017,UTI Hybrid - Aggressive Fund - Direct Plan,04-04-2025,225.0095
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-08-05,33.7606
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-12-03,179.458
100013,SBI Small Cap Fund - Direct Plan,20-05-2026,105.5357
100025,Kotak ELSS Fund - Direct Plan,2024-01-05,20.0048
100015,Kotak ELSS Fund - Direct Plan,03/07/2025,127.5784
100013,SBI Small Cap Fund - Direct Plan,17/08/2025,91.9296
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2026-03-20,144.0594
100024,Axis Flexi Cap Fund - Regular Plan,18-01-2024,86.9379
100001,HDFC Large Cap Fund - Direct Plan,24/09/2025,159.7331
100007,UTI Hybrid - Aggressive Fund - Direct Plan,31/01/2024,96.4038
100014,Axis Flexi Cap Fund - Regular Plan,2025-09-19,75.0256
100018,Aditya Birla SL Index Fund Fund - Regular Plan,07/10/2025,104.7355
100023,SBI Small Cap Fund - Direct Plan,13-04-2026,71.481
100011,HDFC Large Cap Fund - Direct Plan,2025-04-02,115.9509
100005,Kotak ELSS Fund - Direct Plan,10/06/2025,156.8342
100020,DSP Focused Fund - Regular Plan,30-12-2025,231.8728
100004,Axis Flexi Cap Fund - Regular Plan,22-09-2025,258.7897
100019,Mirae Asset Multi Cap Fund - Direct Plan,20-11-2025,91.2694
100010,DSP Focused Fund - Regular Plan,2024-03-14,
100018,Aditya Birla SL Index Fund Fund - Regular Plan,12-12-2025,113.5964
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-26,32.908
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-03-13,102.8622
100012,ICICI Pru Mid Cap Fund - Regular Plan,10/06/2025,169.418
100008,Aditya Birla SL Index Fund Fund - Regular Plan,28-05-2026,
100019,Mirae Asset Multi Cap Fund - Direct Plan,04-08-2025,88.219
100021,HDFC Large Cap Fund - Direct Plan,29-01-2024,149.6095
100004,Axis Flexi Cap Fund - Regular Plan,01-04-2026,276.1593
100024,Axis Flexi Cap Fund - Regular Plan,2025-06-10,96.3153
100003,SBI Small Cap Fund - Direct Plan,2025-06-19,128.0829
100004,Axis Flexi Cap Fund - Regular Plan,2024-08-15,237.9976
100002,ICICI Pru Mid Cap Fund - Regular Plan,15-10-2024,137.0224
100025,Kotak ELSS Fund - Direct Plan,30-04-2025,21.9067
100023,SBI Small Cap Fund - Direct Plan,14-10-2024,54.1492
100016,Nippon India Debt - Short Duration Fund - Regular Plan,29-04-2026,146.8159
100025,Kotak ELSS Fund - Direct Plan,26/07/2024,20.9106
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-12-05,209.1454
100004,Axis Flexi Cap Fund - Regular Plan,04/04/2024,239.4303
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-05-28,72.6307
100012,ICICI Pru Mid Cap Fund - Regular Plan,18/04/2024,165.8013
100020,DSP Focused Fund - Regular Plan,04/09/2024,239.725
100021,HDFC Large Cap Fund - Direct Plan,2026-03-09,289.7429
100021,HDFC Large Cap Fund - Direct Plan,22-04-2025,232.3784
100006,Nippon India Debt - Short Duration Fund - Regular Plan,16-10-2025,136.56
100011,HDFC Large Cap Fund - Direct Plan,31/10/2024,118.147
100018,Aditya Birla SL Index Fund Fund - Regular Plan,17/02/2026,116.1809
100003,SBI Small Cap Fund - Direct Plan,13-07-2025,126.1691
100009,Mirae Asset Multi Cap Fund - Direct Plan,17-11-2025,60.8158
100013,SBI Small Cap Fund - Direct Plan,06-11-2024,91.7174
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-01-21,219.9524
100001,HDFC Large Cap Fund - Direct Plan,10/06/2024,98.9417
100010,DSP Focused Fund - Regular Plan,04-02-2025,164.1027
100008,Aditya Birla SL Index Fund Fund - Regular Plan,24/04/2024,31.9483
100004,Axis Flexi Cap Fund - Regular Plan,2025-08-05,247.738
100001,HDFC Large Cap Fund - Direct Plan,2025-05-01,151.4265
100015,Kotak ELSS Fund - Direct Plan,2024-05-08,127.865
100021,HDFC Large Cap Fund - Direct Plan,2025-01-13,206.6111
100011,HDFC Large Cap Fund - Direct Plan,26/12/2025,125.6972
100016,Nippon India Debt - Short Duration Fund - Regular Plan,06/01/2026,140.3115
100002,ICICI Pru Mid Cap Fund - Regular Plan,2026-02-27,218.0424
100003,SBI Small Cap Fund - Direct Plan,11/06/2025,127.3955
100003,SBI Small Cap Fund - Direct Plan,2026-04-28,125.569
100015,Kotak ELSS Fund - Direct Plan,25/09/2024,130.2008
100005,Kotak ELSS Fund - Direct Plan,03-07-2025,152.3495
100019,Mirae Asset Multi Cap Fund - Direct Plan,2025-01-16,84.2843
100020,DSP Focused Fund - Regular Plan,12/02/2025,257.551
100007,UTI Hybrid - Aggressive Fund - Direct Plan,03/12/2025,96.8364
100005,Kotak ELSS Fund - Direct Plan,2024-10-31,166.9359
100001,HDFC Large Cap Fund - Direct Plan,16/04/2026,164.9823
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-01-07,96.2239
100011,HDFC Large Cap Fund - Direct Plan,23-12-2024,113.5839
100007,UTI Hybrid - Aggressive Fund - Direct Plan,25-10-2024,103.4421
100015,Kotak ELSS Fund - Direct Plan,18/07/2025,130.0961
100021,HDFC Large Cap Fund - Direct Plan,29-09-2025,264.0722
100004,Axis Flexi Cap Fund - Regular Plan,2024-03-07,235.3087
100008,Aditya Birla SL Index Fund Fund - Regular Plan,14/01/2026,35.9984
100017,UTI Hybrid - Aggressive Fund - Direct Plan,29/10/2024,197.2291
100021,HDFC Large Cap Fund - Direct Plan,17-05-2024,188.341
100010,DSP Focused Fund - Regular Plan,21-07-2025,
100024,Axis Flexi Cap Fund - Regular Plan,2025-12-29,91.4772
100012,ICICI Pru Mid Cap Fund - Regular Plan,09-10-2024,180.4201
100011,HDFC Large Cap Fund - Direct Plan,31/12/2024,108.9637
100019,Mirae Asset Multi Cap Fund - Direct Plan,05/06/2024,
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2026-02-12,115.3459
100025,Kotak ELSS Fund - Direct Plan,14-01-2025,21.0117
