transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN110335,INV3099,100007,lump sum,243830.71,21-09-2025,verified,Karnataka
TXN107374,INV3827,100005,Redeem,143821.43,2026-02-13,rejected,Maharashtra
TXN112010,INV3188,100020,Redeem,139384.84,16/10/2024,VERIFIED,Rajasthan
TXN105958,INV4914,100015,LUMPSUM,291936.11,02/05/2024,KYC Verified,Delhi
TXN107150,INV2137,100024,SIP,10500.7,09/03/2026,Verified,Delhi
TXN104541,INV2123,100009,SIP,8531.12,24/03/2026,KYC Verified,Telangana
TXN109532,INV2353,100003,Lumpsum,345232.16,03/01/2025,KYC Verified,Maharashtra
TXN112706,INV3002,100017,LUMPSUM,338674.35,16/07/2024,KYC Verified,Tamil Nadu
TXN113218,INV3522,100005,sip,9799.79,07/09/2024,VERIFIED,Karnataka
TXN111723,INV3027,100005,SIP,17218.92,2025-02-25,KYC Verified,Telangana
TXN111618,INV1956,100003,lump sum,146895.87,16-02-2025,verified,Kerala
TXN102447,INV3627,100025,SIP,18753.4,26/07/2025,VERIFIED,Uttar Pradesh
TXN107334,INV4205,100007,S.I.P.,11524.39,2024-04-04,KYC Verified,Karnataka
TXN105893,INV4435,100025,LUMPSUM,310157.16,04/06/2024,Pending,Tamil Nadu
TXN111931,INV4938,100023,SIP,9506.62,07/11/2024,KYC Verified,Gujarat
TXN112935,INV3043,100008,sip,7437.37,18/06/2024,verified,Gujarat
TXN103567,INV2656,100022,sip,18971.45,06-02-2025,PENDING,West Bengal
TXN101443,INV4005,100008,Lumpsum,425335.72,2026-05-10,Pending,Tamil Nadu
TXN101915,INV3604,100006,Lumpsum,234108.16,29-05-2024,VERIFIED,Uttar Pradesh
TXN111445,INV2292,100001,lump sum,48235.96,22-01-2026,PENDING,Rajasthan
TXN110154,INV2534,100017,S.I.P.,6915.56,02/04/2026,rejected,Telangana
TXN104505,INV2993,100016,Redemption,132533.22,03/03/2024,KYC Verified,Maharashtra
TXN102944,INV2552,100007,sip,7008.91,2025-06-11,VERIFIED,West Bengal
TXN106726,INV2105,100005,S.I.P.,13317.25,23/12/2025,Verified,Uttar Pradesh
TXN102251,INV4209,100017,SIP,22082.26,2024-07-07,Verified,Tamil Nadu
TXN112225,INV1203,100012,SIP,17644.96,31-07-2024,KYC Verified,Delhi
TXN112373,INV2200,100022,Lumpsum,66369.11,23-12-2025,Verified,Kerala
TXN100818,INV1777,100008,Redemption,20987.32,06/01/2024,KYC Verified,Kerala
TXN111584,INV1382,100012,Sip,18681.73,09/08/2025,VERIFIED,Uttar Pradesh
TXN107110,INV4922,100020,REDEMPTION,114178.39,18-06-2025,verified,Uttar Pradesh
TXN106660,INV4242,100013,S.I.P.,5235.1,2024-07-09,Pending,Uttar Pradesh
TXN113066,INV2152,100007,Sip,2014.85,2024-03-12,VERIFIED,Gujarat
TXN104903,INV2941,100012,Sip,1728.1,30-01-2025,PENDING,West Bengal
TXN109036,INV3971,100007,sip,6032.62,16/02/2024,verified,Telangana
TXN106885,INV1494,100013,redeem,245901.58,13/12/2025,verified,Karnataka
TXN100331,INV4798,100017,sip,24371.79,04-11-2024,VERIFIED,Karnataka
TXN102798,INV4100,100024,Sip,22925.56,2026-04-19,Verified,Telangana
TXN102595,INV3706,100020,SIP,22775.99,2024-12-13,Verified,Kerala
TXN109284,INV4298,100015,Sip,5087.63,11/04/2025,VERIFIED,Uttar Pradesh
TXN103156,INV4975,100018,SIP,16613.1,2025-12-11,verified,Kerala
TXN110327,INV3157,100002,lump sum,370174.34,23/01/2024,KYC Verified,Delhi
TXN109724,INV1774,100003,Lumpsum,323073.15,2025-10-23,verified,Telangana
TXN105646,INV3560,100022,sip,9064.82,29/03/2024,VERIFIED,Tamil Nadu
TXN114721,INV3608,100007,Lumpsum,25475.08,30-12-2024,verified,Rajasthan
TXN100234,INV4770,100004,Sip,5840.96,23/02/2026,verified,Karnataka
TXN105691,INV4869,100021,Lumpsum,173203.94,22/06/2025,KYC Verified,Tamil Nadu
TXN100929,INV3308,100017,LUMPSUM,149413.86,2026-02-25,KYC Verified,Gujarat
TXN105996,INV3262,100006,Sip,1413.08,2024-12-19,VERIFIED,West Bengal
TXN111529,INV1343,100009,LUMPSUM,45333.87,09/11/2025,verified,Gujarat
TXN114336,INV4466,100022,LUMPSUM,321794.67,2025-10-13,KYC Verified,Karnataka
TXN108295,INV4877,100017,Lumpsum,100204.52,2024-02-25,REJECTED,Gujarat
TXN108894,INV3263,100014,Sip,3902.37,2024-07-17,Verified,Tamil Nadu
TXN102398,INV3355,100021,SIP,9663.13,02-06-2026,verified,Rajasthan
TXN108288,INV1331,100013,LUMPSUM,257464.95,19/04/2025,verified,Gujarat
TXN114287,INV3986,100020,Lump Sum,433400.56,17/05/2026,KYC Verified,Uttar Pradesh
TXN102998,INV1500,100012,Lumpsum,473504.05,05/10/2024,KYC Verified,West Bengal
TXN101099,INV2469,100022,sip,18416.61,30/01/2025,KYC Verified,Uttar Pradesh
TXN103125,INV4379,100020,SIP,9027.01,15-03-2026,VERIFIED,Telangana
TXN106837,INV1827,100019,redeem,18370.9,2024-12-12,VERIFIED,Telangana
TXN114379,INV1591,100010,S.I.P.,15617.76,28-03-2026,VERIFIED,Uttar Pradesh
TXN113936,INV2078,100019,Lump Sum,391737.63,2024-08-01,verified,Gujarat
TXN109097,INV1021,100010,Sip,16386.83,29-10-2025,KYC Verified,Rajasthan
TXN111662,INV2971,100015,sip,13161.42,29-03-2025,VERIFIED,Maharashtra
TXN105243,INV2608,100007,S.I.P.,11783.15,24-11-2024,KYC Verified,Uttar Pradesh
TXN102026,INV3707,100005,SIP,20566.91,08/04/2025,KYC Verified,Telangana
TXN111041,INV3712,100004,Lumpsum,105379.81,10-05-2026,verified,Tamil Nadu
TXN111903,INV2916,100017,Sip,12921.71,2024-12-14,VERIFIED,Kerala
TXN104486,INV4552,100015,Lumpsum,113756.68,2025-11-09,Verified,Delhi
TXN100578,INV4015,100014,S.I.P.,4237.93,21/06/2024,PENDING,Gujarat
TXN106226,INV2518,100006,sip,16938.47,27/11/2025,KYC Verified,Kerala
TXN106365,INV4918,100015,LUMPSUM,34110.65,2026-03-22,verified,Uttar Pradesh
TXN100242,INV1725,100003,Redeem,96626.27,25/04/2025,pending,Gujarat
TXN100003,INV2433,100021,S.I.P.,23164.62,16/09/2024,Verified,Kerala
TXN112962,INV2472,100009,S.I.P.,15577.11,25/08/2025,Pending,Delhi
TXN102836,INV2131,100025,S.I.P.,14907.17,2025-10-10,KYC Verified,Karnataka
TXN109001,INV4452,100020,sip,9739.14,01/05/2025,VERIFIED,West Bengal
TXN113633,INV3070,100003,S.I.P.,21906.78,11/07/2024,verified,Rajasthan
TXN113137,INV2989,100020,Sip,9738.98,17-08-2024,Verified,Delhi
TXN106645,INV3726,100010,sip,7916.86,01/04/2025,verified,Maharashtra
TXN106833,INV4577,100020,Sip,13086.76,2024-09-26,rejected,Telangana
TXN111288,INV4876,100004,lump sum,61103.89,2024-03-25,pending,Karnataka
TXN106198,INV2382,100019,Sip,9906.81,28/02/2025,VERIFIED,Tamil Nadu
TXN101659,INV3546,100012,Sip,6100.38,2025-02-24,VERIFIED,Maharashtra
TXN113088,INV4336,100008,sip,13852.07,02-05-2024,Verified,Delhi
TXN103381,INV1394,100008,SIP,1839.49,2026-01-15,KYC Verified,Karnataka
TXN100309,INV3995,100002,Sip,8794.67,07/07/2024,Verified,Gujarat
TXN112714,INV4884,100001,Sip,10053.99,2025-03-06,VERIFIED,Telangana
TXN110049,INV1448,100022,S.I.P.,17151.7,2025-05-01,verified,Maharashtra
TXN101986,INV2153,100013,S.I.P.,17287.66,21/03/2024,verified,Tamil Nadu
TXN113280,INV2779,100001,REDEMPTION,238535.0,31/12/2024,VERIFIED,Delhi
TXN109242,INV1362,100007,sip,20147.59,17-09-2025,VERIFIED,West Bengal
TXN112366,INV3809,100013,S.I.P.,12285.93,02-05-2025,pending,Karnataka
TXN106045,INV1187,100009,Sip,6367.67,22/02/2026,verified,West Bengal
TXN100189,INV2292,100002,REDEMPTION,284179.41,17-09-2024,verified,Uttar Pradesh
TXN104726,INV1567,100006,sip,14880.17,25-12-2025,rejected,Uttar Pradesh
TXN103847,INV3073,100005,SIP,11381.25,2025-08-05,Rejected,Uttar Pradesh
TXN106018,INV2847,100014,Sip,10119.8,06/07/2024,Pending,Kerala
TXN105060,INV4531,100022,sip,9015.35,2024-12-12,VERIFIED,Delhi
TXN113657,INV3529,100016,Lump Sum,344500.93,2025-09-23,verified,Tamil Nadu
TXN105887,INV2570,100002,LUMPSUM,14379.83,2025-09-02,verified,Karnataka
TXN113601,INV1402,100020,Lump Sum,-280940.25,2025-06-08,Verified,Delhi
TXN100902,INV4444,100015,REDEMPTION,156650.46,16-02-2026,KYC Verified,Rajasthan
TXN104768,INV1650,100005,S.I.P.,22616.56,2026-01-18,KYC Verified,Tamil Nadu
TXN108137,INV1100,100022,Redeem,175764.68,22/01/2024,Verified,Rajasthan
TXN108129,INV4103,100018,Lump Sum,281832.72,24-01-2024,Pending,Karnataka
TXN110936,INV1204,100017,SIP,20446.19,21-06-2024,Pending,West Bengal
TXN110090,INV1075,100025,SIP,18391.93,22-09-2025,verified,Maharashtra
TXN108518,INV2781,100020,lump sum,182797.84,2026-01-16,VERIFIED,Delhi
TXN107893,INV2468,100011,Redeem,245022.16,02/07/2024,KYC Verified,Uttar Pradesh
TXN107564,INV4703,100001,Lumpsum,181190.16,04-05-2024,Verified,Kerala
TXN104951,INV3454,100015,SIP,9989.92,13/06/2025,verified,Gujarat
TXN107994,INV1654,100019,Redeem,43825.04,12/02/2026,Verified,Gujarat
TXN104929,INV1778,100004,S.I.P.,2861.58,19/10/2024,Verified,Delhi
TXN101975,INV4192,100012,LUMPSUM,209960.66,2025-08-17,verified,Delhi
TXN114765,INV3351,100020,LUMPSUM,133669.95,08-05-2024,verified,Tamil Nadu
TXN106419,INV3787,100016,lump sum,470192.56,12/06/2025,KYC Verified,Telangana
TXN112724,INV4686,100005,Sip,5221.69,13-07-2024,VERIFIED,West Bengal
TXN107470,INV4599,100002,S.I.P.,3012.11,01/01/2024,verified,Rajasthan
TXN107598,INV2683,100012,SIP,11672.93,13/01/2025,Verified,Gujarat
TXN113931,INV4098,100005,sip,22764.71,17-04-2025,verified,Kerala
TXN104058,INV4471,100009,Lumpsum,188915.76,2024-06-03,KYC Verified,Rajasthan
TXN112117,INV1997,100003,S.I.P.,14967.65,2026-01-05,VERIFIED,Maharashtra
TXN106838,INV2292,100011,Sip,1966.26,2025-02-18,PENDING,Delhi
TXN100165,INV4085,100020,S.I.P.,3956.43,01-06-2024,verified,Tamil Nadu
TXN113092,INV3410,100014,S.I.P.,17046.27,15-12-2025,KYC Verified,Gujarat
TXN108419,INV1146,100005,Redeem,155745.0,31-10-2025,Verified,Kerala
TXN112080,INV1289,100013,Sip,24459.49,2026-02-03,Pending,Delhi
TXN112637,INV3816,100003,LUMPSUM,88794.23,25-11-2025,Verified,Rajasthan
TXN108633,INV4655,100008,sip,10914.13,2024-12-20,Verified,Delhi
TXN109859,INV3549,100011,sip,24636.65,16/09/2024,Verified,Maharashtra
TXN107592,INV3322,100014,redeem,242757.29,2025-12-10,Verified,Telangana
TXN113721,INV1428,100016,sip,8824.66,04-10-2025,pending,Delhi
TXN110042,INV3717,100011,sip,13662.18,29-11-2024,Verified,Tamil Nadu
TXN105723,INV3564,100014,S.I.P.,18797.27,19-03-2026,KYC Verified,Telangana
TXN100594,INV2060,100020,Sip,8468.34,11/05/2026,verified,Tamil Nadu
TXN114009,INV1612,100004,sip,22560.61,04/12/2025,Verified,Rajasthan
TXN111362,INV3544,100020,lump sum,361840.0,23/09/2024,Verified,Telangana
TXN113752,INV3004,100006,S.I.P.,14735.84,2026-03-07,verified,West Bengal
TXN108190,INV3711,100015,Lump Sum,332000.63,13-04-2024,KYC Verified,Uttar Pradesh
TXN101843,INV1839,100017,REDEMPTION,295308.45,09/12/2024,VERIFIED,Maharashtra
TXN113299,INV2205,100018,Sip,23679.93,29/10/2025,rejected,Kerala
TXN114835,INV3553,100023,Lump Sum,245808.64,26-11-2024,VERIFIED,Karnataka
TXN109456,INV3492,100001,Lumpsum,452497.69,2026-05-28,pending,Gujarat
TXN110884,INV4394,100005,SIP,2670.15,2026-01-12,KYC Verified,Maharashtra
TXN111196,INV3375,100006,SIP,15605.29,19-03-2025,KYC Verified,Telangana
TXN110569,INV2836,100004,SIP,24727.75,2025-09-08,VERIFIED,Maharashtra
TXN103126,INV1017,100014,SIP,1459.07,25/08/2025,VERIFIED,Delhi
TXN101685,INV1039,100018,lump sum,127534.42,2025-03-14,verified,Uttar Pradesh
TXN103295,INV3256,100020,Lump Sum,234999.77,2025-09-02,verified,Kerala
TXN103572,INV3663,100012,LUMPSUM,473708.29,19/06/2024,KYC Verified,Gujarat
TXN104902,INV4523,100005,Lumpsum,394754.74,2025-07-26,verified,Karnataka
TXN105035,INV2345,100006,Lumpsum,273368.26,2025-11-04,VERIFIED,Maharashtra
TXN110371,INV2213,100009,S.I.P.,15376.71,13/07/2024,verified,Kerala
TXN105610,INV2494,100012,Sip,24352.7,27/01/2025,VERIFIED,Delhi
TXN114024,INV3562,100024,Sip,8091.59,30/03/2024,KYC Verified,Rajasthan
TXN113211,INV1401,100025,S.I.P.,17794.11,2026-01-18,VERIFIED,Maharashtra
TXN108850,INV4584,100011,LUMPSUM,484047.22,17/02/2026,verified,Delhi
TXN101788,INV1055,100009,SIP,24409.07,12-10-2024,KYC Verified,Uttar Pradesh
TXN108853,INV4288,100007,S.I.P.,19605.82,26/10/2024,verified,Rajasthan
TXN102066,INV3951,100024,Redemption,260508.95,2026-01-07,pending,Kerala
TXN111056,INV4962,100016,REDEMPTION,95823.46,19-05-2026,verified,Delhi
TXN111795,INV2389,100003,Lump Sum,90390.25,15/12/2024,KYC Verified,Delhi
TXN101838,INV2849,100020,Sip,2442.91,10-01-2024,KYC Verified,West Bengal
TXN113997,INV4222,100006,lump sum,368106.9,09/01/2026,KYC Verified,Maharashtra
TXN108379,INV1045,100025,LUMPSUM,437359.3,04-09-2024,PENDING,Maharashtra
TXN106084,INV1192,100001,SIP,4664.02,2025-02-17,verified,Uttar Pradesh
TXN102014,INV2048,100005,Sip,10237.16,2026-01-31,KYC Verified,Kerala
TXN113094,INV4656,100012,Redemption,110786.53,22-08-2025,Verified,Gujarat
TXN103408,INV4719,100004,sip,4515.97,2024-11-14,KYC Verified,Rajasthan
TXN103779,INV2266,100024,Lumpsum,253437.05,18-08-2024,verified,Uttar Pradesh
TXN114692,INV1791,100010,Lump Sum,49636.04,03/07/2025,KYC Verified,Tamil Nadu
TXN113934,INV3520,100006,SIP,16583.71,25/06/2024,verified,Maharashtra
TXN108353,INV4823,100015,SIP,9261.07,2024-01-26,KYC Verified,West Bengal
TXN105513,INV2021,100013,REDEMPTION,156566.33,25-06-2025,Verified,Delhi
TXN104300,INV4093,100002,SIP,8019.93,2025-02-02,verified,Karnataka
TXN105496,INV1301,100002,SIP,7650.02,2025-11-13,VERIFIED,Tamil Nadu
TXN103496,INV4671,100022,SIP,7611.29,15-11-2025,KYC Verified,Rajasthan
TXN112718,INV4402,100019,S.I.P.,23404.16,2025-05-01,VERIFIED,Maharashtra
TXN108269,INV4413,100023,Sip,22528.51,2025-10-20,VERIFIED,Gujarat
TXN105099,INV2879,100018,Sip,15031.13,2024-06-01,VERIFIED,West Bengal
TXN110602,INV3285,100024,Sip,2618.18,23/11/2025,VERIFIED,Telangana
TXN109736,INV4362,100014,S.I.P.,19058.46,2024-01-24,rejected,Rajasthan
TXN102330,INV2176,100019,Redemption,121603.73,2025-03-01,verified,Gujarat
TXN108154,INV3589,100002,Redemption,229436.44,03-05-2024,VERIFIED,Kerala
TXN104524,INV4035,100003,Lump Sum,405223.18,23/04/2026,verified,Gujarat
TXN107419,INV4701,100018,S.I.P.,24384.97,09/05/2026,verified,West Bengal
TXN111059,INV1406,100014,S.I.P.,19137.02,2024-01-04,Verified,Kerala
TXN113060,INV2712,100003,LUMPSUM,26540.16,29/12/2025,KYC Verified,Gujarat
TXN109700,INV1548,100011,sip,23689.43,16-02-2025,verified,Tamil Nadu
TXN107082,INV3540,100004,Lumpsum,442234.82,2025-11-08,KYC Verified,Karnataka
TXN114965,INV1107,100008,sip,23909.46,2025-04-03,verified,Karnataka
TXN106517,INV3342,100022,S.I.P.,6186.67,2026-02-05,verified,Karnataka
TXN111825,INV1924,100020,sip,15950.99,03/07/2024,pending,West Bengal
TXN101406,INV3349,100003,redeem,189742.47,15-05-2024,KYC Verified,Delhi
TXN107192,INV2813,100023,Sip,4991.41,2025-10-05,KYC Verified,Uttar Pradesh
TXN108234,INV1145,100023,Lump Sum,150206.88,21-06-2026,KYC Verified,Rajasthan
TXN100488,INV1336,100009,sip,20092.13,07/05/2026,KYC Verified,Rajasthan
TXN107654,INV1033,100014,Redemption,219293.63,29-09-2024,Pending,West Bengal
TXN105622,INV3195,100014,SIP,17670.93,16-12-2024,VERIFIED,West Bengal
TXN106250,INV1426,100024,lump sum,247794.85,05/02/2024,pending,Uttar Pradesh
TXN100524,INV4867,100008,sip,15997.08,2025-07-29,pending,Telangana
TXN103493,INV3899,100006,sip,16917.63,2025-06-18,verified,Delhi
TXN105748,INV4252,100003,Lumpsum,405202.77,12/08/2024,pending,Telangana
TXN108980,INV3927,100017,Lumpsum,111052.69,2025-12-05,VERIFIED,Rajasthan
TXN102748,INV2535,100012,LUMPSUM,335611.25,16/07/2025,VERIFIED,Rajasthan
TXN102842,INV3494,100007,S.I.P.,13437.75,03/10/2024,KYC Verified,Delhi
TXN112734,INV1687,100011,S.I.P.,5359.67,08-02-2024,Verified,Tamil Nadu
TXN107622,INV4202,100018,sip,15205.05,2024-11-28,KYC Verified,Rajasthan
TXN111757,INV1923,100016,S.I.P.,960.78,2024-06-17,verified,Karnataka
TXN100837,INV4522,100007,redeem,227775.56,2026-02-22,VERIFIED,West Bengal
TXN110314,INV1137,100004,Sip,24035.77,27-04-2025,PENDING,Rajasthan
TXN112065,INV2399,100019,REDEMPTION,203817.39,08/05/2026,Verified,Kerala
TXN101040,INV3314,100022,Lumpsum,363638.81,27/10/2024,Verified,Delhi
TXN106301,INV1031,100010,SIP,22651.44,08-07-2025,KYC Verified,Uttar Pradesh
TXN106356,INV4493,100024,SIP,22641.68,2024-07-17,VERIFIED,Gujarat
TXN103769,INV3265,100015,Sip,7907.95,2025-03-17,VERIFIED,Gujarat
TXN101131,INV3379,100017,sip,15698.3,13/05/2024,Verified,Uttar Pradesh
TXN112506,INV2335,100020,Sip,3910.9,09/03/2025,KYC Verified,Gujarat
TXN100554,INV4500,100018,SIP,21083.09,2026-03-07,verified,Telangana
TXN106363,INV4355,100007,Lumpsum,499216.4,2026-03-17,KYC Verified,Kerala
TXN112868,INV2622,100016,Sip,21147.93,2024-07-17,Pending,Telangana
TXN104167,INV2976,100013,SIP,8701.21,2024-02-22,verified,Maharashtra
TXN104475,INV1209,100005,Redeem,233986.57,03-05-2024,KYC Verified,Kerala
TXN107271,INV3753,100017,LUMPSUM,421008.74,02-10-2025,VERIFIED,Telangana
TXN110905,INV2697,100019,S.I.P.,3798.38,30/04/2024,KYC Verified,Maharashtra
TXN111510,INV2176,100024,sip,2411.71,23-01-2024,VERIFIED,Kerala
TXN107169,INV4797,100007,Lumpsum,285274.96,21-06-2025,verified,Maharashtra
TXN101278,INV2637,100004,Lump Sum,300429.97,04/03/2026,KYC Verified,Kerala
TXN114896,INV3609,100021,Redemption,214739.57,03/03/2025,Verified,Maharashtra
TXN107140,INV2491,100015,S.I.P.,7152.29,2026-05-02,REJECTED,Kerala
TXN112445,INV1484,100007,Sip,5386.34,16/12/2024,Verified,Kerala
TXN103588,INV2777,100003,S.I.P.,23663.54,2025-02-16,VERIFIED,Gujarat
TXN114938,INV3276,100017,LUMPSUM,286328.32,2024-03-11,Verified,Rajasthan
TXN112700,INV4551,100021,lump sum,172173.25,20-12-2025,pending,West Bengal
TXN114683,INV4522,100014,S.I.P.,5666.98,03-02-2024,Verified,Rajasthan
TXN105812,INV1330,100005,Redeem,3847.48,24-01-2026,Verified,Karnataka
TXN111841,INV1934,100015,Sip,5187.59,26/01/2024,Verified,Rajasthan
TXN113975,INV2357,100022,Lump Sum,345912.47,20/03/2025,KYC Verified,Delhi
TXN100374,INV2830,100018,Lump Sum,183427.4,20-11-2025,Verified,Kerala
TXN114501,INV4104,100005,LUMPSUM,12332.01,2026-03-07,REJECTED,Gujarat
TXN114052,INV1340,100017,Lump Sum,321060.24,2025-07-21,Verified,Tamil Nadu
TXN102230,INV2891,100005,sip,13050.58,13-06-2026,verified,West Bengal
TXN102528,INV1493,100015,S.I.P.,4418.26,2024-10-10,KYC Verified,Rajasthan
TXN110804,INV3699,100002,Lump Sum,495484.31,10/02/2026,Rejected,Rajasthan
TXN102246,INV1346,100006,Redemption,189494.39,03/06/2025,Verified,Uttar Pradesh
TXN109943,INV4806,100008,S.I.P.,23910.5,22-05-2026,VERIFIED,Delhi
TXN107378,INV2407,100021,S.I.P.,7743.41,2026-01-01,verified,Gujarat
TXN100200,INV1403,100006,Sip,17286.73,29-05-2026,VERIFIED,Delhi
TXN103425,INV1124,100012,S.I.P.,-10563.24,2025-11-19,pending,Maharashtra
TXN102440,INV1649,100013,Sip,1045.13,13/07/2024,KYC Verified,Gujarat
TXN108986,INV2895,100016,SIP,6905.05,2026-06-21,verified,Tamil Nadu
TXN114093,INV3075,100019,SIP,15772.59,10/05/2024,KYC Verified,Delhi
TXN114258,INV4751,100017,S.I.P.,2458.84,21/02/2024,VERIFIED,Delhi
TXN103862,INV2532,100002,LUMPSUM,370224.53,18/07/2024,VERIFIED,Tamil Nadu
TXN105310,INV2987,100004,SIP,1913.66,22/06/2024,VERIFIED,Uttar Pradesh
TXN105410,INV3631,100017,S.I.P.,17089.34,12-01-2025,VERIFIED,Tamil Nadu
TXN113362,INV1125,100004,SIP,14300.84,23-05-2024,Verified,Maharashtra
TXN111172,INV4832,100022,SIP,9488.55,04-07-2025,Verified,West Bengal
TXN110122,INV4556,100022,sip,6813.77,16-07-2025,KYC Verified,Kerala
TXN113318,INV4951,100006,S.I.P.,8895.51,2025-06-13,KYC Verified,Rajasthan
TXN101578,INV4824,100009,Lump Sum,208772.25,2026-03-04,VERIFIED,Karnataka
TXN103334,INV1950,100008,S.I.P.,6450.18,08/02/2024,verified,Gujarat
TXN101694,INV4007,100009,SIP,9438.61,14/12/2025,VERIFIED,Uttar Pradesh
TXN108970,INV4130,100022,Lumpsum,421323.18,16-05-2025,Verified,Delhi
TXN100161,INV4524,100018,S.I.P.,7509.74,07/11/2025,verified,Karnataka
TXN112677,INV2923,100011,lump sum,69005.13,30/12/2025,KYC Verified,Maharashtra
TXN114380,INV1340,100010,Lumpsum,301397.64,2025-05-31,KYC Verified,Kerala
TXN105757,INV4818,100017,SIP,24538.91,20/03/2025,KYC Verified,Rajasthan
TXN109416,INV3464,100009,LUMPSUM,256044.49,2025-03-21,Verified,Gujarat
TXN107115,INV2266,100004,REDEMPTION,156858.61,27/10/2025,VERIFIED,Karnataka
TXN100577,INV2917,100003,Sip,20905.22,12/03/2024,verified,Rajasthan
TXN101534,INV1077,100020,Lumpsum,459145.29,05/02/2025,Rejected,Karnataka
TXN108752,INV3677,100003,Sip,2904.09,15-08-2025,verified,Rajasthan
TXN104667,INV2176,100015,SIP,5742.42,11/04/2024,KYC Verified,Delhi
TXN106124,INV3390,100017,S.I.P.,6618.05,30-09-2024,VERIFIED,Kerala
TXN109569,INV2809,100006,SIP,5859.89,17-02-2025,KYC Verified,Gujarat
TXN113142,INV3258,100018,Redeem,66004.04,2026-05-15,KYC Verified,Karnataka
TXN108569,INV4030,100019,Sip,8716.85,03-07-2024,KYC Verified,Rajasthan
TXN102072,INV1048,100022,SIP,17859.76,08/01/2025,KYC Verified,Maharashtra
TXN100364,INV2308,100005,lump sum,420752.46,31-08-2024,VERIFIED,Tamil Nadu
TXN105155,INV2655,100011,S.I.P.,7425.04,18/07/2024,verified,Kerala
TXN112105,INV2425,100019,SIP,11579.49,29/04/2025,VERIFIED,Maharashtra
TXN110141,INV3991,100007,Redemption,202357.33,2025-02-27,Verified,Telangana
TXN107248,INV4720,100011,Lump Sum,26233.48,06-12-2025,KYC Verified,Kerala
TXN108826,INV1824,100015,SIP,21324.09,02/07/2025,verified,Kerala
TXN102774,INV1200,100013,Lump Sum,350204.84,2024-04-30,verified,Rajasthan
TXN105980,INV2395,100020,Sip,3179.0,2024-04-09,VERIFIED,Telangana
TXN108374,INV4987,100010,Lumpsum,205408.48,03/09/2024,KYC Verified,Uttar Pradesh
TXN113030,INV3073,100018,Lumpsum,57646.93,20/04/2026,verified,West Bengal
TXN101218,INV3034,100006,Redemption,214022.78,2025-05-30,VERIFIED,Kerala
TXN105034,INV3385,100005,sip,12398.67,14-03-2025,Verified,Rajasthan
TXN110433,INV2792,100014,REDEMPTION,74798.66,04/09/2024,Pending,Kerala
TXN102277,INV2516,100007,sip,5995.69,05/07/2024,Verified,Maharashtra
TXN109249,INV3980,100004,LUMPSUM,73011.7,21/03/2025,KYC Verified,Uttar Pradesh
TXN107146,INV1854,100021,LUMPSUM,-18941.67,2024-10-26,Verified,Rajasthan
TXN107826,INV1406,100020,S.I.P.,9633.18,14-01-2026,VERIFIED,Maharashtra
TXN110118,INV4810,100012,LUMPSUM,245675.42,03-01-2025,VERIFIED,Gujarat
TXN112672,INV4930,100005,LUMPSUM,168022.28,03-09-2024,verified,Rajasthan
TXN110581,INV1892,100014,lump sum,-88596.63,31/01/2024,Verified,Maharashtra
TXN110722,INV4393,100022,Redemption,157644.97,18-04-2026,Verified,Telangana
TXN110611,INV2232,100003,sip,23424.4,2024-11-21,REJECTED,Tamil Nadu
TXN101565,INV3737,100006,Redeem,53367.05,02-03-2024,KYC Verified,Uttar Pradesh
TXN105474,INV1771,100006,S.I.P.,7759.65,2025-11-26,Verified,Kerala
TXN102006,INV2462,100015,REDEMPTION,224827.13,2025-01-02,KYC Verified,Rajasthan
TXN111585,INV4796,100005,sip,5856.5,2024-04-03,KYC Verified,Maharashtra
TXN105202,INV3255,100007,sip,4354.42,2024-04-04,VERIFIED,Gujarat
TXN111206,INV4511,100009,Sip,19667.32,24/01/2025,Pending,Telangana
TXN109789,INV1272,100009,redeem,250512.75,11/08/2025,VERIFIED,Maharashtra
TXN101351,INV4399,100018,LUMPSUM,81690.19,15-04-2025,KYC Verified,Uttar Pradesh
TXN109328,INV1063,100012,Sip,7858.82,10/07/2025,Verified,Telangana
TXN102540,INV2081,100016,Lump Sum,5817.98,14/09/2024,verified,Kerala
TXN109443,INV3825,100018,S.I.P.,3891.93,2024-07-05,VERIFIED,Telangana
TXN114596,INV4111,100004,lump sum,302640.73,2026-04-29,VERIFIED,Tamil Nadu
TXN100066,INV2916,100003,sip,12784.0,04-10-2025,Pending,West Bengal
TXN103314,INV3180,100011,sip,24156.2,15/12/2024,Verified,Tamil Nadu
TXN103590,INV3046,100023,sip,24418.62,2024-08-14,verified,Karnataka
TXN108188,INV2459,100004,S.I.P.,17327.74,28-06-2025,VERIFIED,Tamil Nadu
TXN109574,INV4524,100025,sip,22479.63,16-06-2024,KYC Verified,Telangana
TXN100202,INV4531,100007,LUMPSUM,472183.33,23-10-2025,Verified,Delhi
TXN110633,INV1282,100010,Sip,2779.81,22-10-2025,pending,Rajasthan
TXN109215,INV1810,100004,Lumpsum,485819.57,12-10-2024,VERIFIED,Maharashtra
TXN111857,INV4057,100003,S.I.P.,10096.48,2025-03-28,verified,Rajasthan
